ID_Venda;ID_Cliente;ID_Cidade;ID_Produto;Data;Preco_Unitario;Quantidade;Receita_Total
3725;401;2;8;10/09/2022;195;13;2535
3726;796;6;7;09/06/2024;154;1;154
3727;816;3;1;10/06/2023;59;11;649
3728;955;4;1;22/03/2022;165;18;2970
3729;624;6;14;17/04/2024;275;10;2750
3730;493;6;17;19/08/2024;195;8;1560
3731;536;5;17;13/11/2025;119;5;595
3732;580;8;19;24/04/2023;337;17;5729
3733;896;1;11;09/01/2024;255;7;1785
3734;869;9;13;09/11/2023;239;10;2390
3735;922;3;12;07/07/2025;55;9;495
3736;993;2;18;12/06/2023;199;6;1194
3737;344;2;12;05/12/2024;70;4;280
3738;595;4;4;11/12/2023;476;15;7140
3739;881;2;8;10/05/2025;325;8;2600
3740;725;9;13;15/09/2024;108;9;972
3741;250;2;10;29/06/2024;194;11;2134
3742;776;5;12;01/09/2023;437;1;437
3743;56;9;12;08/02/2022;219;12;2628
3744;640;5;18;16/03/2022;300;17;5100
3745;542;4;14;03/12/2025;421;4;1684
3746;477;7;12;25/11/2025;20;3;60
3747;429;2;18;01/01/2025;283;16;4528
3748;179;1;16;03/01/2023;386;10;3860
3749;605;4;11;21/03/2022;121;4;484
3750;569;3;17;03/12/2024;478;14;6692
3751;921;7;3;31/08/2025;274;10;2740
3752;645;9;1;04/05/2022;303;6;1818
3753;541;2;18;01/08/2024;41;19;779
3754;412;5;13;20/09/2023;444;10;4440
3755;548;5;10;20/10/2022;345;17;5865
3756;889;2;9;10/01/2025;391;6;2346
3757;406;4;11;27/06/2023;79;11;869
3758;994;2;14;27/07/2025;188;2;376
3759;371;9;7;05/11/2022;132;20;2640
3760;888;5;5;14/06/2022;160;13;2080
3761;786;8;12;08/02/2025;379;17;6443
3762;419;4;3;10/02/2023;55;8;440
3763;351;9;2;18/12/2024;310;2;620
3764;467;6;18;20/05/2024;391;6;2346
3765;124;1;17;23/09/2022;408;20;8160
3766;856;6;13;24/03/2024;468;19;8892
3767;388;8;7;07/09/2023;430;2;860
3768;900;5;8;25/09/2023;70;7;490
3769;501;1;5;26/01/2023;473;9;4257
3770;989;9;12;09/02/2023;189;19;3591
3771;988;4;5;24/12/2023;52;17;884
3772;521;8;4;28/04/2024;389;10;3890
3773;837;3;5;31/10/2025;473;16;7568
3774;79;9;14;16/12/2025;340;7;2380
3775;445;5;13;10/06/2023;34;14;476
3776;767;1;20;12/04/2023;466;14;6524
3777;99;6;5;05/12/2024;206;6;1236
3778;908;8;4;28/10/2023;370;13;4810
3779;421;3;14;26/01/2022;307;18;5526
3780;16;6;8;28/05/2023;302;13;3926
3781;954;3;6;30/03/2022;41;1;41
3782;197;4;1;20/08/2025;297;19;5643
3783;264;6;4;05/08/2022;423;10;4230
3784;100;5;18;01/06/2025;46;18;828
3785;554;6;7;14/03/2025;111;4;444
3786;277;3;14;13/02/2023;80;10;800
3787;74;6;1;04/02/2024;111;16;1776
3788;497;6;19;24/06/2022;351;15;5265
3789;546;8;10;02/04/2025;408;14;5712
3790;651;3;10;23/02/2025;129;17;2193
3791;603;9;5;02/05/2024;353;15;5295
3792;405;3;1;19/12/2024;395;9;3555
3793;649;6;5;25/06/2024;49;20;980
3794;988;5;4;05/03/2023;336;14;4704
3795;124;8;8;20/01/2022;193;11;2123
3796;495;1;20;23/06/2025;162;13;2106
3797;736;6;17;12/06/2022;94;11;1034
3798;815;3;16;02/02/2023;357;7;2499
3799;951;3;7;02/04/2022;406;4;1624
3800;920;8;9;28/08/2024;471;4;1884
3801;866;6;18;11/05/2022;25;11;275
3802;653;4;9;15/03/2025;339;1;339
3803;606;3;19;19/05/2024;458;1;458
3804;697;3;1;13/01/2022;108;5;540
3805;501;6;3;03/03/2025;54;15;810
3806;360;8;13;28/05/2025;320;19;6080
3807;970;1;4;21/02/2025;152;17;2584
3808;185;7;9;07/02/2025;380;2;760
3809;266;7;9;29/05/2022;395;20;7900
3810;652;3;7;07/11/2024;48;8;384
3811;880;5;12;05/02/2025;338;16;5408
3812;656;5;15;15/03/2025;239;6;1434
3813;180;1;4;11/02/2024;259;18;4662
3814;689;7;17;16/02/2022;480;10;4800
3815;174;7;8;15/02/2024;387;11;4257
3816;160;3;14;28/06/2025;52;3;156
3817;522;4;16;31/12/2022;364;11;4004
3818;160;6;15;23/03/2022;145;11;1595
3819;142;1;20;07/12/2022;99;19;1881
3820;633;9;7;01/03/2024;93;20;1860
3821;597;8;6;15/09/2025;475;12;5700
3822;828;2;7;05/03/2023;276;9;2484
3823;677;6;15;26/08/2022;122;2;244
3824;356;8;7;15/10/2022;309;12;3708
3825;536;5;6;27/03/2025;148;18;2664
3826;283;1;16;08/05/2023;236;8;1888
3827;239;9;9;15/12/2023;135;1;135
3828;902;3;7;28/08/2023;460;8;3680
3829;625;5;15;07/06/2022;322;6;1932
3830;27;7;19;28/02/2025;25;4;100
3831;750;5;16;15/07/2022;173;11;1903
3832;298;4;20;26/08/2024;302;2;604
3833;561;1;5;15/06/2022;249;6;1494
3834;793;8;1;16/07/2024;73;9;657
3835;726;5;15;01/05/2022;407;9;3663
3836;428;7;7;08/08/2025;484;19;9196
3837;213;8;15;20/11/2022;499;15;7485
3838;322;8;14;19/10/2022;234;12;2808
3839;124;3;19;17/03/2023;108;6;648
3840;468;2;13;16/11/2025;377;9;3393
3841;710;4;6;11/03/2025;358;11;3938
3842;299;4;2;15/03/2024;387;20;7740
3843;37;7;2;13/09/2022;427;8;3416
3844;847;4;15;03/11/2025;395;1;395
3845;943;8;5;01/10/2024;292;13;3796
3846;585;5;8;15/02/2024;444;1;444
3847;894;8;19;24/12/2024;131;8;1048
3848;576;8;7;27/05/2025;36;3;108
3849;744;1;19;15/05/2022;289;20;5780
3850;984;2;12;19/03/2024;320;6;1920
3851;300;5;2;11/06/2022;101;20;2020
3852;147;3;14;02/02/2025;167;8;1336
3853;58;5;6;17/05/2024;319;9;2871
3854;627;1;18;08/10/2022;229;14;3206
3855;40;2;10;31/03/2025;193;13;2509
3856;990;8;5;18/12/2023;384;1;384
3857;669;5;6;17/06/2022;485;12;5820
3858;530;3;18;09/08/2024;51;14;714
3859;41;4;2;24/08/2025;212;13;2756
3860;314;5;12;28/01/2025;263;7;1841
3861;128;5;4;16/09/2025;307;19;5833
3862;381;9;6;25/03/2024;96;9;864
3863;190;2;2;28/12/2023;385;12;4620
3864;317;8;10;11/05/2022;381;7;2667
3865;399;8;17;21/10/2024;185;11;2035
3866;651;5;18;16/10/2025;441;8;3528
3867;569;9;10;04/04/2022;405;5;2025
3868;843;8;15;10/04/2022;18;13;234
3869;94;5;18;07/08/2024;456;2;912
3870;83;7;9;06/03/2022;242;9;2178
3871;266;9;10;19/07/2024;423;11;4653
3872;845;4;15;04/10/2025;207;12;2484
3873;251;1;3;13/11/2024;239;20;4780
3874;76;4;9;09/11/2022;102;5;510
3875;185;6;7;14/07/2023;366;12;4392
3876;867;5;16;16/05/2025;155;12;1860
3877;837;4;18;21/09/2025;63;6;378
3878;931;4;7;22/08/2022;105;11;1155
3879;962;6;17;18/01/2023;38;12;456
3880;309;5;14;30/11/2022;353;12;4236
3881;296;1;9;14/12/2023;123;12;1476
3882;511;9;20;12/10/2022;275;13;3575
3883;844;2;16;27/05/2025;132;1;132
3884;149;4;15;04/04/2022;470;18;8460
3885;404;7;15;05/02/2023;467;17;7939
3886;40;4;8;25/02/2023;497;17;8449
3887;593;8;15;07/03/2025;234;1;234
3888;881;3;8;22/05/2022;334;4;1336
3889;480;9;20;01/07/2024;356;12;4272
3890;788;5;3;07/07/2022;28;15;420
3891;712;4;5;20/07/2024;421;15;6315
3892;200;9;18;06/06/2022;28;2;56
3893;839;6;20;20/08/2024;379;8;3032
3894;644;7;1;04/05/2022;204;7;1428
3895;92;9;9;07/11/2023;75;18;1350
3896;982;5;7;25/11/2022;413;2;826
3897;384;6;11;21/10/2022;125;18;2250
3898;220;8;19;22/01/2024;179;12;2148
3899;897;8;12;13/05/2022;99;5;495
3900;343;5;5;01/01/2022;497;19;9443
3901;841;2;17;17/06/2023;493;16;7888
3902;632;8;9;13/05/2023;116;14;1624
3903;432;4;3;13/06/2023;227;16;3632
3904;543;9;11;30/05/2025;35;9;315
3905;796;9;4;30/07/2022;379;4;1516
3906;161;4;8;05/12/2025;89;18;1602
3907;509;6;3;30/04/2025;330;8;2640
3908;692;7;8;01/04/2023;208;17;3536
3909;958;8;17;02/01/2024;469;1;469
3910;734;9;13;11/02/2022;142;12;1704
3911;245;3;3;26/03/2024;480;18;8640
3912;995;7;17;29/01/2022;480;4;1920
3913;778;3;4;28/04/2023;44;3;132
3914;687;3;17;27/07/2023;388;12;4656
3915;101;6;15;16/10/2025;324;3;972
3916;774;3;5;30/05/2024;482;5;2410
3917;298;4;7;16/06/2023;435;12;5220
3918;373;9;1;25/10/2024;261;3;783
3919;249;5;17;26/10/2022;156;17;2652
3920;973;4;10;12/11/2024;35;4;140
3921;582;5;20;07/09/2023;13;6;78
3922;102;3;12;09/01/2024;340;1;340
3923;697;5;10;14/05/2022;130;7;910
3924;346;5;4;08/06/2022;178;7;1246
3925;219;4;2;21/03/2022;324;16;5184
3926;876;8;20;27/12/2024;235;16;3760
3927;211;4;20;09/05/2023;179;17;3043
3928;253;2;8;15/03/2022;378;18;6804
3929;148;3;13;25/04/2025;251;18;4518
3930;530;3;4;01/05/2023;186;6;1116
3931;578;1;19;17/05/2025;267;13;3471
3932;704;6;5;10/06/2022;437;9;3933
3933;203;1;6;27/07/2023;169;5;845
3934;667;7;7;20/07/2023;237;16;3792
3935;723;4;19;18/01/2022;484;11;5324
3936;728;2;4;27/09/2025;78;3;234
3937;574;6;3;01/12/2023;153;19;2907
3938;625;1;7;05/06/2025;70;5;350
3939;842;2;10;23/01/2024;187;6;1122
3940;458;2;4;25/07/2025;376;19;7144
3941;861;2;2;23/08/2024;123;8;984
3942;851;4;7;25/07/2024;378;8;3024
3943;636;6;18;17/06/2022;284;14;3976
3944;662;7;11;16/08/2022;390;6;2340
3945;869;6;20;24/02/2025;479;3;1437
3946;684;4;16;21/03/2023;115;6;690
3947;474;8;5;18/10/2024;84;7;588
3948;165;7;20;09/05/2023;214;17;3638
3949;432;7;14;05/10/2022;73;16;1168
3950;563;7;1;02/06/2023;133;5;665
3951;979;6;9;12/11/2024;258;10;2580
3952;47;7;1;21/11/2022;254;15;3810
3953;557;3;7;01/08/2023;279;7;1953
3954;423;4;14;16/04/2025;494;1;494
3955;295;2;10;27/04/2025;385;20;7700
3956;455;2;3;11/05/2025;63;1;63
3957;362;9;8;29/11/2022;252;1;252
3958;391;9;10;17/03/2024;117;16;1872
3959;434;8;4;23/05/2022;112;15;1680
3960;65;8;17;01/08/2025;384;9;3456
3961;612;9;3;27/03/2025;31;14;434
3962;76;4;9;21/12/2024;215;10;2150
3963;452;5;13;22/05/2023;179;8;1432
3964;858;4;6;24/11/2023;281;19;5339
3965;988;1;11;07/10/2024;490;6;2940
3966;963;6;11;19/04/2022;401;11;4411
3967;440;6;16;13/02/2023;443;6;2658
3968;663;8;1;01/03/2023;258;14;3612
3969;221;8;12;03/04/2023;249;8;1992
3970;375;4;1;10/02/2022;66;12;792
3971;647;3;1;24/05/2025;202;11;2222
3972;532;1;3;11/11/2025;222;17;3774
3973;193;6;18;07/06/2025;58;3;174
3974;529;5;11;17/12/2022;44;1;44
3975;359;5;15;24/01/2024;492;7;3444
3976;835;3;6;20/03/2022;410;4;1640
3977;764;3;13;29/10/2024;12;10;120
3978;587;2;14;14/01/2023;186;7;1302
3979;992;1;6;27/10/2023;205;3;615
3980;262;8;14;12/04/2023;432;16;6912
3981;963;1;13;29/06/2022;304;13;3952
3982;614;2;4;13/12/2022;223;18;4014
3983;751;1;7;18/10/2024;131;19;2489
3984;50;2;12;18/10/2023;217;12;2604
3985;360;6;13;12/12/2024;369;19;7011
3986;7;4;5;18/06/2022;259;10;2590
3987;185;2;8;07/04/2022;103;16;1648
3988;956;4;16;06/05/2022;132;8;1056
3989;227;2;7;21/09/2025;161;4;644
3990;942;4;11;04/04/2023;56;6;336
3991;63;3;7;31/03/2022;259;14;3626
3992;39;3;10;14/08/2024;150;15;2250
3993;800;4;18;21/04/2024;138;7;966
3994;65;6;3;17/01/2022;40;1;40
3995;443;4;19;17/08/2022;460;3;1380
3996;754;2;10;26/02/2023;323;4;1292
3997;696;1;6;13/05/2022;86;5;430
3998;475;6;2;06/06/2022;474;13;6162
3999;626;4;16;06/03/2023;44;14;616
4000;331;9;5;19/12/2024;29;2;58
4001;725;3;17;24/12/2023;500;8;4000
4002;529;2;1;22/10/2023;282;4;1128
4003;204;9;12;29/05/2022;75;8;600
4004;677;2;1;15/01/2024;241;8;1928
4005;516;6;16;24/08/2023;432;7;3024
4006;258;7;8;04/05/2025;287;2;574
4007;45;7;14;17/09/2025;233;11;2563
4008;526;5;13;15/11/2024;248;12;2976
4009;338;5;12;27/01/2023;139;14;1946
4010;364;3;6;09/10/2023;352;18;6336
4011;483;5;14;15/02/2025;429;18;7722
4012;622;4;6;10/11/2022;213;19;4047
4013;959;5;18;18/04/2023;342;14;4788
4014;878;9;13;10/06/2023;384;3;1152
4015;728;6;4;08/04/2023;238;12;2856
4016;886;6;14;27/01/2023;383;4;1532
4017;25;7;18;10/07/2025;88;19;1672
4018;491;1;12;21/01/2025;312;18;5616
4019;931;8;2;20/02/2022;306;10;3060
4020;837;2;8;25/04/2022;309;3;927
4021;788;1;10;16/06/2024;417;4;1668
4022;987;6;9;23/04/2024;292;6;1752
4023;17;7;9;19/06/2022;40;5;200
4024;508;7;2;29/08/2024;443;7;3101
4025;172;7;19;08/07/2025;218;20;4360
4026;379;6;8;15/12/2022;220;7;1540
4027;13;2;5;16/07/2023;119;15;1785
4028;758;7;3;25/05/2023;232;20;4640
4029;670;6;11;03/08/2024;489;9;4401
4030;181;1;4;12/05/2023;461;16;7376
4031;201;3;13;06/07/2024;421;11;4631
4032;413;5;15;18/07/2025;62;5;310
4033;787;4;13;13/05/2025;435;13;5655
4034;454;4;5;19/08/2024;35;16;560
4035;398;7;10;15/06/2022;169;7;1183
4036;208;6;19;23/04/2023;153;17;2601
4037;618;3;17;23/03/2025;312;14;4368
4038;197;7;17;13/02/2024;141;19;2679
4039;222;9;2;02/11/2023;64;8;512
4040;445;8;2;05/07/2025;123;4;492
4041;676;1;2;24/08/2025;349;8;2792
4042;46;8;8;20/10/2022;168;3;504
4043;368;1;10;19/06/2024;157;16;2512
4044;216;1;20;17/05/2023;471;4;1884
4045;938;6;18;21/07/2022;347;20;6940
4046;757;6;11;16/02/2022;245;16;3920
4047;62;8;13;28/03/2024;226;16;3616
4048;252;1;14;07/09/2022;467;20;9340
4049;345;4;12;06/12/2024;66;9;594
4050;832;7;5;25/10/2024;260;5;1300
4051;862;7;17;02/06/2024;420;6;2520
4052;965;8;13;20/07/2025;40;1;40
4053;128;8;19;17/10/2023;313;3;939
4054;59;6;13;08/09/2025;500;12;6000
4055;977;4;11;27/07/2022;373;3;1119
4056;30;5;4;05/08/2024;87;20;1740
4057;482;9;4;20/09/2023;252;19;4788
4058;74;8;17;30/09/2022;283;18;5094
4059;390;3;10;08/02/2023;282;1;282
4060;734;5;3;29/03/2023;303;17;5151
4061;536;7;12;23/10/2024;252;20;5040
4062;343;5;14;03/12/2023;59;14;826
4063;285;3;14;30/04/2025;234;18;4212
4064;87;5;15;23/05/2023;326;10;3260
4065;497;1;18;17/11/2025;351;13;4563
4066;512;6;8;25/02/2022;267;10;2670
4067;4;7;4;13/05/2025;208;7;1456
4068;474;3;17;13/12/2024;118;15;1770
4069;92;6;11;25/08/2022;381;13;4953
4070;172;6;10;25/08/2023;362;13;4706
4071;364;3;17;16/06/2025;125;6;750
4072;826;8;5;09/02/2022;415;9;3735
4073;702;6;16;15/05/2022;268;17;4556
4074;92;6;13;24/05/2024;405;10;4050
4075;265;7;20;16/02/2023;56;4;224
4076;564;8;16;01/05/2022;123;7;861
4077;628;4;7;24/06/2022;264;10;2640
4078;245;7;19;27/08/2025;223;12;2676
4079;798;7;5;23/01/2022;136;10;1360
4080;710;2;14;23/08/2025;14;8;112
4081;339;6;5;31/10/2022;248;15;3720
4082;925;3;18;02/09/2025;254;16;4064
4083;614;4;7;06/04/2024;346;2;692
4084;719;4;6;25/04/2022;313;8;2504
4085;170;8;7;06/04/2023;494;11;5434
4086;975;6;18;07/07/2024;462;15;6930
4087;3;9;14;15/07/2022;372;9;3348
4088;219;8;13;29/12/2024;79;7;553
4089;509;9;1;21/07/2025;484;3;1452
4090;912;6;2;21/05/2023;462;11;5082
4091;27;3;7;23/12/2024;312;6;1872
4092;212;7;14;15/06/2023;408;4;1632
4093;86;7;5;02/02/2024;353;15;5295
4094;49;4;20;25/06/2025;97;6;582
4095;366;4;4;03/02/2023;455;20;9100
4096;962;6;9;14/08/2025;149;1;149
4097;294;7;18;01/04/2022;450;7;3150
4098;700;6;18;20/04/2025;116;2;232
4099;890;1;14;13/12/2023;495;20;9900
4100;749;9;2;01/04/2022;10;6;60
4101;798;6;3;04/07/2024;354;5;1770
4102;209;9;2;12/09/2024;473;7;3311
4103;765;9;3;12/10/2022;52;15;780
4104;41;2;8;25/01/2025;495;16;7920
4105;575;9;14;18/12/2024;312;12;3744
4106;641;9;18;01/08/2024;323;20;6460
4107;356;3;15;29/09/2025;213;14;2982
4108;706;8;2;31/01/2025;278;11;3058
4109;735;9;4;28/04/2024;360;8;2880
4110;995;6;12;13/02/2022;121;4;484
4111;88;6;9;07/12/2022;56;8;448
4112;211;5;12;12/11/2024;402;5;2010
4113;981;3;4;21/02/2023;451;1;451
4114;137;8;13;23/05/2025;399;20;7980
4115;706;1;5;28/04/2023;471;7;3297
4116;868;4;19;03/07/2024;227;1;227
4117;98;7;11;19/01/2023;56;20;1120
4118;935;5;16;30/07/2025;291;16;4656
4119;209;7;14;16/01/2023;130;20;2600
4120;556;9;5;07/03/2022;403;9;3627
4121;924;3;17;02/05/2023;178;7;1246
4122;69;4;20;20/12/2024;188;16;3008
4123;740;9;12;27/11/2024;288;13;3744
4124;498;9;7;08/02/2022;464;5;2320
4125;93;1;8;28/08/2022;109;1;109
4126;959;2;10;01/04/2024;256;4;1024
4127;941;1;14;09/01/2025;492;3;1476
4128;637;2;11;08/11/2022;141;4;564
4129;835;9;16;04/07/2024;104;16;1664
4130;437;2;9;15/05/2023;60;13;780
4131;732;2;18;21/01/2022;174;17;2958
4132;878;1;13;01/12/2025;448;8;3584
4133;477;6;6;20/02/2023;267;10;2670
4134;819;4;2;13/07/2023;51;10;510
4135;135;8;16;25/03/2024;469;20;9380
4136;782;1;11;16/02/2022;299;12;3588
4137;784;7;1;01/12/2022;260;4;1040
4138;905;1;19;17/05/2025;190;2;380
4139;458;7;2;30/07/2022;110;2;220
4140;213;4;13;02/12/2024;480;6;2880
4141;175;6;20;07/10/2022;481;9;4329
4142;931;3;19;25/04/2023;271;3;813
4143;319;9;4;23/08/2022;131;5;655
4144;519;4;5;15/04/2025;392;17;6664
4145;442;9;15;24/03/2024;405;11;4455
4146;615;1;10;14/12/2025;17;4;68
4147;445;2;20;30/08/2022;448;9;4032
4148;160;3;9;15/11/2025;480;15;7200
4149;889;8;3;05/10/2022;400;12;4800
4150;97;7;6;02/09/2025;149;2;298
4151;226;9;13;26/02/2025;288;12;3456
4152;152;4;2;20/03/2023;151;11;1661
4153;82;9;13;11/03/2022;33;8;264
4154;643;5;8;01/12/2024;179;19;3401
4155;620;2;2;18/01/2022;348;16;5568
4156;710;8;12;22/07/2024;494;8;3952
4157;63;6;15;18/08/2025;32;16;512
4158;744;8;20;11/04/2025;233;2;466
4159;883;9;4;24/03/2025;28;12;336
4160;680;4;9;11/11/2022;387;20;7740
4161;652;1;19;28/07/2024;299;12;3588
4162;767;7;5;08/06/2025;434;19;8246
4163;874;6;14;14/01/2022;349;6;2094
4164;860;5;10;12/12/2022;76;11;836
4165;615;1;16;25/06/2023;90;3;270
4166;149;4;12;15/12/2023;77;3;231
4167;958;1;10;04/08/2023;281;11;3091
4168;115;3;19;24/03/2025;444;18;7992
4169;780;8;10;16/06/2023;434;14;6076
4170;803;5;14;01/05/2022;62;4;248
4171;349;8;2;07/08/2024;228;3;684
4172;310;6;13;07/11/2023;59;5;295
4173;502;1;12;28/09/2022;456;5;2280
4174;892;8;1;09/11/2024;112;4;448
4175;895;3;19;15/04/2022;438;20;8760
4176;950;7;12;14/03/2022;264;6;1584
4177;73;3;9;27/01/2024;332;2;664
4178;724;1;12;23/02/2025;356;9;3204
4179;153;5;3;25/06/2022;133;16;2128
4180;454;1;10;25/05/2024;373;14;5222
4181;466;3;8;13/08/2023;212;15;3180
4182;163;3;14;19/09/2024;242;1;242
4183;910;7;10;19/02/2023;279;4;1116
4184;102;2;7;13/11/2023;291;19;5529
4185;864;9;17;24/08/2024;206;4;824
4186;102;3;3;07/09/2022;84;3;252
4187;504;5;17;08/02/2022;196;7;1372
4188;257;7;13;13/09/2023;362;2;724
4189;873;8;5;02/01/2024;319;10;3190
4190;81;7;6;30/11/2023;472;9;4248
4191;825;6;7;04/04/2024;156;13;2028
4192;276;7;10;26/08/2023;180;9;1620
4193;288;6;7;24/03/2023;52;3;156
4194;994;5;18;01/03/2022;122;4;488
4195;524;6;4;12/12/2024;495;1;495
4196;437;3;19;27/06/2024;157;9;1413
4197;636;5;19;24/11/2024;490;2;980
4198;205;4;8;25/08/2024;226;1;226
4199;274;2;11;21/10/2025;107;20;2140
4200;302;3;9;01/12/2025;105;10;1050
4201;211;5;11;15/01/2023;279;8;2232
4202;586;2;5;27/08/2022;317;1;317
4203;47;8;19;27/03/2024;398;6;2388
4204;384;1;20;26/01/2024;265;3;795
4205;971;4;10;27/09/2024;372;12;4464
4206;550;4;10;26/04/2022;109;2;218
4207;868;7;12;06/08/2024;202;4;808
4208;34;6;18;12/06/2025;331;18;5958
4209;895;1;4;11/09/2024;395;17;6715
4210;817;6;17;04/01/2024;80;4;320
4211;1;2;12;15/02/2022;211;18;3798
4212;698;3;5;16/12/2022;321;14;4494
4213;714;8;6;19/03/2025;492;7;3444
4214;834;2;3;19/08/2024;126;8;1008
4215;804;4;13;02/03/2024;391;7;2737
4216;305;4;10;28/03/2024;271;17;4607
4217;314;9;11;18/05/2024;121;19;2299
4218;360;8;18;22/12/2025;10;3;30
4219;41;1;6;22/09/2025;269;20;5380
4220;129;5;8;19/12/2022;377;19;7163
4221;960;9;6;25/02/2023;76;7;532
4222;306;6;17;27/01/2023;309;17;5253
4223;954;2;6;17/02/2025;151;3;453
4224;358;3;7;22/04/2024;326;12;3912
4225;152;8;2;12/07/2022;19;6;114
4226;677;6;9;04/10/2024;437;1;437
4227;649;5;17;12/09/2023;376;12;4512
4228;747;1;18;28/06/2025;465;11;5115
4229;87;4;3;13/11/2023;254;16;4064
4230;516;6;16;01/06/2025;196;13;2548
4231;869;4;13;30/03/2023;83;13;1079
4232;618;1;18;16/07/2024;319;20;6380
4233;421;2;7;17/05/2025;418;17;7106
4234;742;6;5;12/10/2022;350;7;2450
4235;790;9;14;25/11/2023;122;9;1098
4236;107;6;20;25/01/2022;257;7;1799
4237;365;9;14;18/01/2023;376;5;1880
4238;693;2;11;23/08/2025;410;19;7790
4239;16;2;14;10/05/2022;472;3;1416
4240;168;7;17;03/12/2024;277;15;4155
4241;646;3;6;22/09/2024;95;15;1425
4242;273;8;17;14/09/2025;164;7;1148
4243;118;9;12;19/04/2024;211;13;2743
4244;955;9;7;16/05/2022;277;16;4432
4245;483;7;16;29/09/2023;66;7;462
4246;314;3;2;26/03/2023;469;3;1407
4247;699;1;9;28/07/2022;195;18;3510
4248;542;3;9;20/12/2022;219;7;1533
4249;543;6;13;20/12/2025;321;13;4173
4250;295;3;14;14/09/2025;420;4;1680
4251;199;3;17;25/02/2024;95;13;1235
4252;917;7;16;16/01/2022;98;11;1078
4253;142;8;11;11/07/2022;488;9;4392
4254;989;4;19;05/11/2024;181;14;2534
4255;220;1;13;07/04/2023;156;12;1872
4256;203;2;6;04/08/2025;223;14;3122
4257;432;3;16;11/11/2022;13;11;143
4258;366;4;7;24/03/2024;491;8;3928
4259;7;8;8;06/10/2022;207;12;2484
4260;516;7;11;13/04/2024;168;19;3192
4261;623;3;17;23/08/2022;162;1;162
4262;388;7;8;26/12/2022;34;15;510
4263;211;3;15;12/06/2023;22;20;440
4264;41;7;1;22/02/2022;54;14;756
4265;162;5;14;26/05/2022;263;4;1052
4266;970;3;5;05/05/2022;234;17;3978
4267;824;5;11;05/09/2024;354;11;3894
4268;621;8;11;26/08/2023;360;18;6480
4269;141;5;15;26/07/2025;51;1;51
4270;237;2;3;30/12/2025;263;9;2367
4271;848;5;6;07/02/2022;291;15;4365
4272;286;8;18;17/04/2024;457;2;914
4273;235;8;19;30/06/2022;317;12;3804
4274;760;8;9;25/07/2022;34;4;136
4275;194;9;20;16/06/2022;189;1;189
4276;329;8;11;28/06/2025;234;20;4680
4277;498;2;3;17/06/2024;319;2;638
4278;182;8;11;21/02/2023;245;16;3920
4279;142;5;16;05/11/2024;268;19;5092
4280;422;2;16;19/02/2024;34;10;340
4281;144;7;12;11/04/2022;161;14;2254
4282;66;6;6;21/03/2025;459;6;2754
4283;328;9;6;05/02/2022;300;4;1200
4284;159;3;20;08/10/2023;258;10;2580
4285;984;7;5;16/04/2023;141;19;2679
4286;933;5;18;08/04/2023;474;3;1422
4287;610;6;13;31/08/2024;191;6;1146
4288;708;7;10;30/11/2025;35;19;665
4289;626;2;20;28/06/2024;188;2;376
4290;638;4;13;05/10/2022;200;1;200
4291;57;4;1;19/06/2023;117;20;2340
4292;580;4;19;29/10/2023;493;20;9860
4293;460;4;2;13/12/2025;436;10;4360
4294;217;5;8;01/12/2022;500;11;5500
4295;560;7;5;29/07/2023;50;15;750
4296;105;7;1;11/04/2022;310;11;3410
4297;206;5;5;13/06/2024;374;18;6732
4298;940;1;12;06/05/2023;178;20;3560
4299;662;8;2;15/08/2023;242;20;4840
4300;510;6;4;22/03/2025;362;14;5068
4301;937;2;17;21/11/2025;222;1;222
4302;455;7;14;03/04/2023;265;19;5035
4303;167;9;13;27/02/2023;405;16;6480
4304;965;1;3;28/09/2023;405;16;6480
4305;305;1;16;23/02/2022;163;14;2282
4306;823;8;1;04/11/2024;80;19;1520
4307;775;5;8;28/04/2024;191;3;573
4308;968;1;6;17/09/2022;231;1;231
4309;807;9;9;10/08/2024;160;17;2720
4310;938;6;3;12/10/2023;380;3;1140
4311;349;1;8;26/11/2023;12;3;36
4312;404;9;3;01/11/2025;348;14;4872
4313;215;8;10;09/08/2023;390;4;1560
4314;842;6;6;30/09/2025;251;9;2259
4315;939;9;19;11/08/2025;213;10;2130
4316;387;2;8;04/01/2024;376;10;3760
4317;830;8;17;08/01/2024;124;12;1488
4318;493;8;2;20/10/2024;311;5;1555
4319;564;2;19;16/02/2023;370;11;4070
4320;196;3;4;25/01/2023;67;14;938
4321;585;2;13;15/02/2024;293;14;4102
4322;298;9;17;12/02/2023;303;7;2121
4323;648;6;2;01/11/2025;300;1;300
4324;969;2;2;02/03/2023;448;3;1344
4325;304;2;16;07/07/2022;97;10;970
4326;764;7;20;17/07/2022;242;17;4114
4327;390;7;11;27/01/2025;15;19;285
4328;869;7;4;19/03/2024;98;3;294
4329;966;1;3;08/11/2023;58;15;870
4330;467;4;5;14/01/2022;204;20;4080
4331;796;9;18;05/09/2022;306;5;1530
4332;995;1;18;16/11/2024;212;7;1484
4333;533;3;16;22/05/2022;150;19;2850
4334;843;7;16;25/02/2025;38;7;266
4335;395;5;10;05/03/2024;299;13;3887
4336;405;1;15;18/12/2023;71;11;781
4337;245;2;3;11/04/2022;497;8;3976
4338;336;7;7;20/06/2022;87;12;1044
